Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
1658: defectors,1,104,208,314,420,526,634,741,850,959,1069,1182,1323,1508,1764,2068,2434,2911,3601,4661,5917,7368,9052,11024,13369,16209,19740,24299,30564,40384,60104,60563,61022,61479,61950,62473
1659: defectors,1,104,210,318,427,537,648,760,873,986,1100,1230,1383,1556,1767,2048,2406,2861,3414,4119,5068,6475,8438,10624,13229,16387,20322,25435,32571,44398,60093,60552,61011,61468,61956,62451
1660: defectors,1,104,208,314,420,526,634,741,850,959,1077,1226,1431,1694,2044,2479,3020,3727,4730,6204,7812,9679,11856,14430,17529,21360,26284,33055,43945,59620,60079,60539,60997,61455,61958,62448
1661: defectors,1,284,559,818,1053,1261,1442,1601,1743,1992,2609,3669,5388,7525,10092,13130,16677,20813,25719,31756,39769,54728,56350,56798,57248,57701,58157,58613,59071,59530,59990,60475,60962,61435,61935,62422
1662: defectors,1,274,515,721,898,1051,1186,1308,1535,2135,3082,4419,6185,8350,10948,14025,17627,21839,26859,33098,41595,55902,56348,56796,57247,57700,58155,58611,59069,59528,59988,60463,60943,61453,61924,62441
1663: defectors,1,284,559,818,1053,1261,1442,1607,1990,2635,3762,5614,8322,11402,14973,19113,23929,29636,36792,47503,55458,55900,56346,56794,57245,57698,58153,58610,59068,59527,59986,60470,60955,61442,61925,62444
1664: defectors,1,274,515,721,898,1051,1186,1499,2144,3263,4985,7188,9870,13005,16650,20897,25873,31852,39599,53461,55456,55899,56344,56793,57243,57696,58151,58608,59066,59525,59985,60469,60956,61444,61943,62430
1665: defectors,1,92,186,282,379,477,575,674,773,873,973,1073,1173,1273,1373,1473,1574,1673,1773,1874,1974,2075,2176,2277,2378,2480,2582,2685,2789,2893,2997,3103,3209,3316,3424,3533
1666: defectors,1,92,184,277,371,465,560,655,750,845,941,1037,1133,1229,1326,1422,1518,1615,1711,1808,1906,2003,2101,2200,2298,2398,2498,2598,2700,2802,2905,3009,3114,3219,3326,3434
1667: defectors,1,92,186,282,379,477,575,674,773,873,973,1073,1173,1273,1373,1473,1574,1673,1773,1874,1974,2075,2176,2277,2378,2480,2582,2685,2793,2912,3046,3194,3357,3532,3716,3909
1668: defectors,1,92,184,277,371,465,560,655,750,845,941,1037,1133,1229,1326,1422,1518,1615,1711,1808,1906,2003,2101,2200,2298,2398,2504,2623,2755,2900,3061,3236,3421,3615,3815,4021
1669: defectors,1,272,535,781,1003,1196,1362,1506,1633,1747,1852,1950,2044,2135,2224,2313,2402,2490,2579,2669,2760,2852,2945,3039,3133,3229,3326,3425,3524,3627,3778,3991,4258,4573,4938,5352
1670: defectors,1,262,491,685,849,989,1110,1217,1315,1407,1494,1580,1665,1749,1833,1919,2004,2091,2178,2267,2357,2448,2540,2634,2728,2823,2920,3018,3117,3219,3368,3581,3851,4171,4543,4968
1671: defectors,1,272,535,781,1003,1196,1362,1506,1633,1747,1852,1950,2044,2135,2224,2313,2402,2509,2691,2981,3365,3809,4286,4791,5325,5880,6456,7060,7693,8357,9059,9801,10583,11408,12277,13196
1672: defectors,1,262,491,685,849,989,1110,1217,1315,1407,1494,1580,1665,1749,1833,1919,2004,2128,2324,2624,3015,3464,3944,4453,4989,5547,6125,6732,7368,8035,8740,9488,10278,11112,11992,12921
1673: defectors,1,92,186,282,379,477,575,674,773,873,973,1073,1173,1273,1373,1473,1574,1673,1773,1874,1974,2075,2176,2277,2378,2480,2582,2685,2789,2893,2997,3103,3209,3316,3424,3533
1674: defectors,1,92,184,277,371,465,560,655,750,845,941,1037,1133,1229,1326,1422,1518,1615,1711,1808,1906,2003,2101,2200,2298,2398,2498,2598,2700,2802,2905,3009,3114,3219,3326,3434
1675: defectors,1,92,186,282,379,477,575,674,773,873,973,1073,1173,1273,1373,1473,1574,1673,1773,1874,1974,2075,2176,2277,2378,2480,2582,2685,2793,2912,3046,3195,3361,3541,3732,3936
1676: defectors,1,92,184,277,371,465,560,655,750,845,941,1037,1133,1229,1326,1422,1518,1615,1711,1808,1906,2003,2101,2200,2298,2398,2504,2623,2755,2901,3064,3245,3437,3641,3855,4077
1677: defectors,1,272,535,781,1003,1196,1362,1506,1633,1747,1852,1950,2044,2135,2224,2313,2402,2490,2579,2669,2760,2852,2945,3039,3133,3229,3326,3425,3524,3627,3778,3991,4258,4573,4939,5358
1678: defectors,1,262,491,685,849,989,1110,1217,1315,1407,1494,1580,1665,1749,1833,1919,2004,2091,2178,2267,2357,2448,2540,2634,2728,2823,2920,3018,3117,3219,3368,3583,3859,4190,4576,5018
1679: defectors,1,272,535,781,1003,1196,1362,1506,1633,1747,1852,1950,2044,2135,2224,2313,2402,2509,2691,2981,3368,3817,4301,4817,5367,5942,6543,7180,7854,8570,9341,10173,11074,12051,13110,14264
1680: defectors,1,262,491,685,849,989,1110,1217,1315,1407,1494,1580,1665,1749,1833,1919,2004,2128,2324,2624,3018,3471,3959,4477,5028,5605,6207,6845,7520,8237,9009,9847,10752,11723,12764,13882
1681: defectors,1,92,186,281,378,476,573,672,770,869,967,1066,1165,1264,1363,1462,1560,1659,1757,1856,1956,2055,2155,2256,2357,2460,2564,2669,2776,2901,3055,3229,3514,4314,6636,10734
1682: defectors,1,92,184,277,371,464,558,653,747,842,937,1032,1127,1222,1317,1412,1507,1603,1698,1795,1892,1989,2087,2187,2287,2389,2503,2632,2777,2936,3207,3826,4831,6268,8512,12614
1683: defectors,1,92,186,281,378,476,573,672,770,869,967,1066,1165,1264,1363,1462,1560,1659,1757,1856,1956,2055,2155,2256,2357,2460,2564,2669,2780,2910,3086,3349,3758,4767,7288,11590
1684: defectors,1,92,184,277,371,464,558,653,747,842,937,1032,1127,1222,1317,1412,1507,1603,1698,1795,1892,1989,2087,2187,2287,2389,2505,2641,2830,3091,3486,4307,5513,7150,9598,13908
1685: defectors,1,272,535,780,1000,1190,1353,1495,1619,1730,1833,1929,2022,2112,2202,2291,2381,2472,2564,2658,2754,2854,2959,3072,3299,3721,4302,5019,5967,7323,9288,12094,16038,21672,30099,46353
1686: defectors,1,262,490,684,847,986,1105,1211,1308,1399,1486,1571,1656,1741,1827,1914,2001,2090,2180,2274,2370,2470,2574,2685,2914,3337,3918,4635,5584,6940,8905,11714,15664,21313,29762,46115
1687: defectors,1,272,535,780,1000,1190,1353,1495,1619,1730,1833,1929,2022,2112,2202,2291,2381,2472,2621,2913,3352,3878,4458,5105,5849,6737,7852,9224,10963,13167,15965,19531,24118,30229,38859,55915
1688: defectors,1,262,490,684,847,986,1105,1211,1308,1399,1486,1571,1656,1741,1827,1914,2001,2094,2270,2589,3044,3575,4156,4805,5551,6440,7556,8930,10672,12878,15679,19248,23843,29967,38612,55786
1689: defectors,1,92,186,281,378,476,573,672,770,869,967,1066,1165,1264,1363,1462,1560,1659,1757,1856,1956,2055,2155,2256,2357,2460,2564,2669,2788,2990,3500,4359,5602,7514,10779,17677
1690: defectors,1,92,184,277,371,464,558,653,747,842,937,1032,1127,1222,1317,1412,1507,1603,1698,1795,1892,1989,2087,2186,2287,2397,2551,2800,3133,3580,4202,5087,6374,8343,11680,18847
1691: defectors,1,92,186,281,378,476,573,672,770,869,967,1066,1165,1264,1363,1462,1560,1659,1757,1856,1956,2055,2155,2256,2357,2460,2564,2672,2815,3101,3831,4940,6469,8727,12473,20187
1692: defectors,1,92,184,277,371,464,558,653,747,842,937,1032,1127,1222,1317,1412,1507,1603,1698,1795,1892,1989,2087,2186,2287,2407,2642,3049,3582,4260,5142,6317,7944,10338,14278,22602
1693: defectors,1,272,535,780,1000,1190,1353,1495,1619,1730,1833,1929,2022,2112,2202,2291,2381,2472,2564,2657,2752,2852,2957,3080,3345,3807,4421,5196,6256,7787,10048,13360,18226,25653,38228,62595
1694: defectors,1,262,490,684,847,986,1105,1211,1308,1399,1486,1571,1656,1741,1827,1914,2000,2088,2177,2269,2363,2461,2563,2683,2943,3400,4010,4782,5834,7356,9602,12895,17735,25119,37598,62568
1695: defectors,1,272,535,780,1000,1190,1353,1495,1619,1730,1833,1929,2022,2112,2202,2291,2381,2472,2621,2928,3400,3956,4569,5268,6084,7078,8340,9920,11964,14619,18109,22788,29287,39064,62060,62508
1696: defectors,1,262,490,684,847,986,1105,1211,1308,1399,1486,1571,1656,1741,1827,1914,2000,2101,2299,2642,3120,3675,4285,4980,5790,6775,8030,9603,11639,14282,17756,22413,28877,38579,62069,62518
1697: defectors,1,93,186,282,380,478,577,677,778,879,980,1082,1185,1287,1390,1494,1598,1702,1806,1912,2018,2125,2238,2371,2529,2707,2905,3128,3378,3659,3979,4349,4755,5203,5701,6253
1698: defectors,1,92,185,278,372,467,563,659,755,852,950,1048,1147,1246,1346,1446,1547,1648,1750,1853,1956,2076,2226,2407,2610,2834,3087,3371,3685,4038,4431,4872,5367,5921,6538,7226
1699: defectors,1,93,186,282,380,478,577,677,778,879,980,1082,1185,1287,1390,1494,1598,1703,1823,1968,2134,2312,2504,2713,2945,3204,3505,3847,4230,4662,5150,5697,6298,6956,7676,8465
1700: defectors,1,92,185,278,372,467,563,659,755,852,950,1048,1147,1246,1346,1446,1549,1670,1814,1981,2164,2364,2591,2849,3145,3484,3866,4300,4779,5310,5898,6550,7270,8061,8934,9898
1701: defectors,1,272,535,780,998,1187,1349,1490,1615,1728,1832,1931,2027,2121,2215,2425,2821,3323,3890,4560,5348,6262,7329,8538,9903,11469,13248,15249,17471,19932,22658,25671,28986,32634,36668,41176
1702: defectors,1,262,490,684,847,986,1107,1214,1313,1406,1496,1585,1674,1762,1857,2100,2520,3034,3611,4289,5084,6004,7073,8277,9632,11184,12945,14926,17125,19562,22260,25241,28521,32130,36121,40571
1703: defectors,1,272,535,780,998,1187,1349,1490,1615,1728,1832,1931,2101,2511,3059,3739,4563,5541,6689,8039,9617,11396,13370,15545,17928,20535,23381,26486,29861,33539,37581,42080,47210,53495,62036,62535
1704: defectors,1,262,490,684,847,986,1107,1214,1313,1406,1496,1585,1836,2302,2879,3589,4444,5450,6618,7984,9572,11352,13319,15480,17847,20438,23269,26356,29711,33369,37392,41867,46965,53175,62034,62532
1705: defectors,1,93,186,282,380,478,577,677,778,879,980,1082,1185,1287,1390,1494,1598,1702,1806,1912,2018,2125,2238,2371,2531,2716,2927,3177,3472,3820,4241,4755,5365,6114,7051,8256
1706: defectors,1,92,185,278,372,467,563,659,755,852,950,1048,1147,1246,1346,1446,1547,1648,1750,1853,1956,2076,2227,2412,2626,2876,3181,3556,4022,4604,5368,6119,6941,7848,8849,9955
1707: defectors,1,93,186,282,380,478,577,677,778,879,980,1082,1185,1287,1390,1494,1598,1703,1823,1970,2142,2329,2536,2767,3033,3347,3726,4177,4710,5343,6103,7021,8136,9523,11305,13402
1708: defectors,1,92,185,278,372,467,563,659,755,852,950,1048,1147,1246,1346,1446,1549,1670,1816,1989,2181,2397,2648,2947,3309,3748,4288,4949,5764,6791,8019,9180,10467,11895,13485,15264
1709: defectors,1,272,535,780,998,1187,1349,1490,1615,1728,1832,1931,2027,2121,2215,2425,2824,3334,3917,4625,5486,6519,7765,9192,10831,12746,14977,17577,20595,24132,28351,33527,40257,50507,62037,62536
1710: defectors,1,262,490,684,847,986,1107,1214,1313,1406,1496,1585,1674,1762,1857,2100,2523,3045,3639,4353,5207,6212,7405,8760,10335,12181,14340,16854,19770,23181,27236,32175,38484,47549,62038,62536
1711: defectors,1,272,535,780,998,1187,1349,1490,1615,1728,1832,1931,2101,2515,3075,3780,4654,5723,7020,8611,10535,12761,15273,18121,21391,25193,29703,35240,42604,55759,60083,60565,61052,61542,62037,62535
1712: defectors,1,262,490,684,847,986,1107,1214,1313,1406,1496,1585,1837,2307,2897,3632,4538,5635,6931,8483,10324,12442,14863,17631,20816,24518,28901,34252,41245,52614,60082,60564,61051,61541,62036,62534
1713: defectors,1,93,186,282,379,477,576,675,774,874,975,1076,1177,1279,1380,1483,1586,1689,1793,1898,2004,2112,2235,2383,2566,2808,3111,3548,4286,5638,7412,9622,12494,16416,22274,31440
1714: defectors,1,92,184,278,372,466,561,657,753,849,946,1043,1141,1239,1338,1438,1538,1639,1741,1849,1976,2125,2293,2515,2789,3166,3768,4754,5965,7428,9231,11502,14452,18484,24523,33940
1715: defectors,1,93,186,282,379,477,576,675,774,874,975,1076,1177,1279,1380,1483,1586,1689,1793,1898,2005,2136,2312,2539,2817,3150,3586,4204,5159,6746,8720,11161,14286,18497,24727,33447
1716: defectors,1,92,184,278,372,466,561,657,753,849,946,1043,1141,1239,1338,1438,1538,1639,1741,1861,2038,2266,2528,2839,3239,3789,4598,5802,7222,8903,10937,13456,16681,21038,27517,36417
1717: defectors,1,272,535,778,995,1181,1340,1478,1601,1711,1814,1912,2007,2102,2199,2483,2994,3603,4348,5324,6588,8178,10149,12557,15477,19000,23243,28367,34645,42601,53855,60493,60950,61426,61918,62413
1718: defectors,1,262,490,683,845,983,1102,1209,1306,1399,1489,1578,1668,1760,1880,2221,2740,3347,4090,5061,6320,7901,9863,12261,15168,18676,22902,28006,34256,42160,53232,60554,61011,61466,61921,62413
1719: defectors,1,262,490,682,844,981,1100,1207,1306,1401,1576,2144,3038,4271,5898,7974,10491,13464,16988,21230,26399,32904,41944,56805,57255,57707,58162,58618,59074,59532,59990,60473,60945,61446,61923,62439
1720: defectors,1,262,490,683,845,983,1102,1209,1306,1399,1489,1578,1798,2271,2887,3679,4689,5902,7378,9196,11374,13917,16863,20267,24208,28792,34184,40706,49130,59599,60057,60515,60971,61428,61918,62413
1721: defectors,1,93,186,282,379,477,576,675,774,874,975,1076,1177,1279,1380,1483,1586,1689,1793,1898,2004,2112,2249,2449,2795,3517,4559,5856,7499,9636,12521,16634,23044,34949,62034,62482
1722: defectors,1,262,490,682,844,981,1100,1207,1306,1401,1576,2144,3038,4271,5898,7974,10491,13464,16988,21230,26399,32904,41944,56805,57255,57707,58162,58618,59074,59532,59990,60473,60945,61446,61923,62439
1723: defectors,1,93,186,282,379,477,576,675,774,874,975,1076,1177,1279,1380,1483,1586,1689,1793,1898,2006,2149,2373,2704,3224,4252,5577,7207,9254,11904,15483,20639,28980,46713,62016,62465
1724: defectors,1,92,184,278,372,466,561,657,753,849,946,1043,1141,1239,1338,1438,1538,1639,1741,1876,2105,2437,2998,3867,4871,6077,7545,9362,11658,14654,18755,24805,35155,60873,62010,62458
1725: defectors,1,272,535,778,995,1181,1340,1478,1601,1711,1814,1912,2007,2102,2200,2520,3060,3704,4509,5590,6993,8803,11104,14019,17730,22532,28965,38331,58115,59598,60056,60514,60970,61451,61936,62451
1726: defectors,1,262,490,683,845,983,1102,1209,1306,1399,1489,1578,1667,1755,1885,2249,2786,3424,4219,5283,6668,8454,10729,13608,17271,22003,28321,37437,55408,59593,60051,60509,60965,61447,61931,62446
1727: defectors,1,272,535,778,995,1181,1340,1478,1601,1711,1814,1912,2047,2441,3035,3876,4978,6315,7982,10078,12664,15811,19666,24477,30717,39562,58184,58648,59105,59563,60021,60478,60953,61436,61943,62434
1728: defectors,1,262,490,683,845,983,1102,1209,1306,1399,1489,1578,1814,2318,2966,3811,4910,6241,7899,9984,12560,15697,19537,24326,30532,39301,57354,58647,59104,59562,60020,60477,60953,61433,61942,62447
1729: defectors,1,93,186,282,380,478,577,677,778,879,981,1083,1187,1290,1394,1499,1604,1710,1816,1925,2060,2225,2411,2634,2896,3214,3593,4027,4525,5095,5746,6489,7330,8282,9357,10575
1730: defectors,1,92,185,278,372,467,563,659,756,853,951,1050,1150,1250,1351,1452,1555,1658,1764,1904,2093,2311,2570,2871,3220,3620,4087,4631,5254,5968,6787,7723,8791,10007,11284,12574
1731: defectors,1,93,186,282,380,478,577,677,778,879,981,1083,1187,1290,1394,1499,1611,1747,1905,2082,2283,2514,2788,3113,3499,3954,4484,5082,5751,6501,7341,8283,9337,10514,11833,13317
1732: defectors,1,92,185,278,372,467,563,659,756,853,951,1050,1150,1250,1351,1459,1597,1758,1937,2146,2408,2725,3097,3534,4030,4595,5235,5959,6774,7689,8721,9886,11199,12682,14164,15663
1733: defectors,1,272,535,780,998,1187,1349,1489,1614,1727,1832,1932,2030,2155,2528,3079,3761,4590,5621,6870,8357,10053,11940,14005,16243,18650,21215,23925,26756,29697,32740,35875,39085,42361,45703,49124
1734: defectors,1,262,490,684,847,986,1107,1215,1314,1408,1499,1589,1679,1849,2282,2864,3576,4432,5487,6746,8240,9937,11821,13882,16116,18518,21078,23783,26607,29541,32580,35710,38918,42193,45533,48952
1735: defectors,1,272,535,780,998,1187,1349,1489,1614,1727,1832,1960,2379,2963,3740,4791,6068,7573,9306,11285,13481,15843,18347,20978,23728,26589,29551,32596,35705,38871,42096,45383,48742,52210,55910,60380
1736: defectors,1,262,490,684,847,986,1107,1215,1314,1408,1499,1695,2190,2828,3671,4784,6112,7652,9402,11382,13569,15918,18408,21026,23764,26613,29561,32594,35692,38849,42067,45349,48703,52167,55862,60310
1737: defectors,1,93,186,282,380,478,577,677,778,879,981,1083,1187,1290,1394,1499,1604,1710,1816,1925,2060,2229,2426,2672,2981,3376,3874,4495,5280,6295,7647,9533,11156,12984,15027,17315
1738: defectors,1,92,185,278,372,467,563,659,756,853,951,1050,1150,1250,1351,1452,1555,1658,1764,1904,2098,2333,2632,3012,3499,4141,5012,6151,7265,8509,9902,11462,13206,15156,17339,19789
1739: defectors,1,93,186,282,380,478,577,677,778,879,981,1083,1187,1290,1394,1499,1611,1747,1910,2097,2317,2581,2909,3319,3828,4461,5244,6210,7416,8965,11035,13492,15675,18170,20976,24146
1740: defectors,1,92,185,278,372,467,563,659,756,853,951,1050,1150,1250,1351,1459,1598,1764,1952,2179,2476,2856,3338,3945,4710,5695,6999,8586,10077,11767,13660,15783,18167,20847,23871,27301
1741: defectors,1,272,535,780,998,1187,1349,1489,1614,1727,1832,1932,2030,2155,2531,3093,3807,4703,5853,7286,9005,10979,13215,15726,18528,21644,25099,28922,33145,37852,43219,49671,59496,61571,62065,62564
1742: defectors,1,262,490,684,847,986,1107,1215,1314,1408,1499,1589,1679,1849,2286,2881,3629,4545,5687,7072,8747,10689,12896,15375,18145,21227,24647,28433,32616,37275,42576,48888,57918,61544,62038,62537
1743: defectors,1,262,490,682,844,981,1100,1207,1306,1401,1576,2144,3038,4271,5898,7974,10491,13464,16988,21230,26399,32904,41944,56805,57255,57707,58162,58618,59074,59532,59990,60473,60945,61446,61923,62439
1744: defectors,1,262,490,684,847,986,1107,1215,1314,1408,1499,1695,2196,2850,3733,4933,6400,8122,10117,12429,15056,17973,21182,24702,28568,32832,37581,42984,49493,59602,60081,60564,61050,61541,62035,62534
1745: defectors,1,93,186,282,379,477,576,675,774,874,974,1075,1176,1278,1379,1481,1583,1685,1788,1891,1996,2101,2207,2315,2436,2576,2739,2916,3158,3483,4046,5138,6529,8360,10995,15475
1746: defectors,1,92,184,278,372,466,561,657,752,849,945,1042,1140,1238,1337,1435,1535,1635,1735,1837,1943,2063,2195,2344,2497,2690,2945,3288,3854,4617,5524,6631,8024,9869,12523,17028
1747: defectors,1,93,186,282,379,477,576,675,774,874,974,1075,1176,1278,1379,1481,1583,1685,1788,1891,1996,2101,2208,2323,2476,2676,2924,3205,3547,4019,4786,6074,7657,9689,12530,17226
1748: defectors,1,92,184,278,372,466,561,657,752,849,945,1042,1140,1238,1337,1435,1535,1635,1735,1837,1946,2090,2274,2502,2753,3044,3412,3918,4692,5647,6749,8054,9649,11700,14567,19298
1749: defectors,1,272,535,778,995,1181,1340,1478,1601,1711,1813,1911,2007,2101,2196,2339,2676,3155,3713,4354,5101,5960,6954,8121,9441,10995,12819,14949,17422,20310,23718,27796,32802,39196,52018,62540
1750: defectors,1,262,490,683,845,983,1102,1209,1306,1399,1489,1578,1667,1758,1852,2049,2421,2908,3467,4110,4859,5719,6716,7884,9206,10763,12589,14721,17196,20086,23497,27580,32595,38996,51877,62541
1751: defectors,1,272,535,778,995,1181,1340,1478,1601,1711,1813,1911,2023,2350,2863,3500,4273,5174,6232,7445,8837,10394,12112,13998,16068,18348,20861,23637,26705,30127,33998,38476,43844,52952,62044,62493
1752: defectors,1,262,490,683,845,983,1102,1209,1306,1399,1489,1578,1760,2184,2744,3422,4218,5127,6189,7405,8800,10359,12078,13965,16037,18317,20831,23606,26674,30096,33966,38448,43818,52931,62044,62493
1753: defectors,1,93,186,282,379,477,576,675,774,874,974,1075,1176,1278,1379,1481,1583,1685,1788,1891,1996,2101,2207,2318,2462,2670,3073,3695,4475,5423,6602,8115,10139,13036,17705,28689
1754: defectors,1,92,184,278,372,466,561,657,752,849,945,1042,1140,1238,1337,1435,1535,1635,1735,1837,1947,2076,2245,2555,2963,3453,4031,4717,5536,6531,7769,9359,11488,14540,19480,30995
1755: defectors,1,93,186,282,379,477,576,675,774,874,974,1075,1176,1278,1379,1481,1583,1685,1788,1891,1996,2101,2211,2353,2578,2922,3528,4392,5435,6675,8187,10088,12588,16110,21732,34587
1756: defectors,1,262,490,682,844,981,1100,1207,1306,1401,1576,2144,3038,4271,5898,7974,10491,13464,16988,21230,26399,32904,41944,56805,57255,57707,58162,58618,59074,59532,59990,60473,60945,61446,61923,62439
1757: defectors,1,272,535,778,995,1181,1340,1478,1601,1711,1813,1911,2007,2101,2196,2354,2736,3242,3826,4512,5323,6270,7388,8698,10220,12049,14243,16878,20052,23938,28831,35258,44470,61540,61992,62441
1758: defectors,1,262,490,683,845,983,1102,1209,1306,1399,1489,1578,1666,1754,1844,2062,2459,2965,3546,4230,5035,5977,7087,8391,9908,11729,13914,16537,19695,23561,28424,34803,43901,61549,62001,62450
