Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
170: regular customers,45674,38856.96003,32979.18757,30157.3314,29043.58422,28528.1239,28206.35493,28006.4605,27877.98227,27785.87909,27731.15334,27708.38655,27716.20899,27751.29598,27807.04078,27881.34604,27972.46811,28078.89314,28198.75098,28329.49086,28470.4398,28621.82067,28783.01313,28953.09246,29131.26816,29317.21031,29510.31888,29709.93062,29915.50176,30125.78857,30337.53801,30550.52924,30764.88363,30980.70611,31198.0733,31417.06052
171: regular customers,45674,43877.79151,40788.1004,36276.14786,32245.62079,30321.30573,29407.71494,28969.0382,28678.60624,28493.50545,28382.02397,28303.39399,28257.56978,28245.38286,28261.30085,28301.63854,28360.81473,28436.9489,28528.55885,28633.68596,28751.09816,28880.74163,29021.4101,29172.36429,29332.94463,29502.4106,29680.0685,29865.27061,30057.44594,30256.06063,30460.63281,30670.9599,30886.80614,31107.20296,31329.42333,31553.2671
172: regular customers,45674,38856.96003,32979.18757,30157.3314,29043.58422,28528.1239,28206.35493,28006.4605,27877.98227,27785.87909,27731.15334,27708.38655,27716.20899,27751.2993,27807.09658,27881.56366,27972.97307,28079.80298,28200.30596,28331.77609,28473.42905,28625.56511,28787.6114,28958.66266,29137.83604,29324.43559,29518.15725,29718.45524,29924.77766,30136.447,30350.49242,30565.9601,30782.96859,31001.61639,31221.97225,31444.10246
173: regular customers,45674,43877.79151,40788.1004,36276.14786,32245.62079,30321.30573,29407.71494,28969.0382,28678.60624,28493.50545,28382.02397,28303.39399,28257.56978,28245.38112,28261.24743,28301.40679,28360.24908,28435.9009,28526.91556,28631.40003,28748.16063,28876.82511,29016.32558,29166.17199,29325.58131,29493.81137,29670.08263,29853.54671,30043.80311,30240.62622,30443.82959,30652.9647,30867.53217,31084.56457,31303.02015,31523.01315
174: regular customers,45674,38856.96003,32979.18757,30157.3314,29043.58422,28528.1239,28206.35493,28006.4605,27877.98227,27785.87909,27731.15334,27708.38655,27716.20899,27751.29598,27807.04078,27881.34604,27972.46811,28078.89314,28198.75101,28329.17914,28469.33465,28619.74928,28779.97008,28949.13549,29126.48961,29311.70357,29504.19835,29703.32572,29908.53771,30117.81679,30328.29294,30540.04395,30753.2172,30967.94539,31184.33282,31402.47177
175: regular customers,45674,43877.79151,40788.1004,36276.14786,32245.62079,30321.30573,29407.71494,28969.0382,28678.60624,28493.50545,28382.02397,28303.39399,28257.56978,28245.38286,28261.30098,28301.64099,28360.82547,28436.97699,28528.60722,28633.69871,28750.98494,28880.46007,29020.95329,29171.69227,29332.05727,29501.30377,29678.80432,29863.92232,30056.09802,30254.72901,30459.3936,30669.76012,30885.6559,31106.21614,31328.74441,31553.14557
176: regular customers,45674,38856.96003,32979.18757,30157.3314,29043.58422,28528.1239,28206.35493,28006.4605,27877.98227,27785.87909,27731.15334,27708.38655,27716.20899,27751.2993,27807.09671,27881.56564,27972.98125,28079.82404,28200.3442,28331.5995,28472.52821,28623.7468,28784.86843,28955.07671,29133.52657,29319.52678,29512.72446,29712.66252,29918.80167,30130.14309,30343.47081,30558.34347,30774.92305,30993.35641,31213.76569,31436.25865
177: regular customers,45674,45512.4737,45035.7818,44063.91465,42730.59115,41117.09216,39501.96147,37985.38011,36587.30618,35367.88601,34402.43446,33716.92962,33256.76174,32929.0441,32685.92964,32514.23518,32402.05125,32341.24821,32324.85147,32346.12223,32388.63909,32441.30104,32505.04549,32579.76203,32664.87527,32759.38097,32862.89798,32976.38725,33099.48024,33227.57185,33359.4054,33495.01367,33634.49095,33777.90297,33925.20832,34076.49577
178: regular customers,45674,44412.86316,42843.07503,41044.70721,39282.19641,37612.10401,36092.84426,34789.58115,33761.31739,33048.0428,32579.03602,32232.17658,31978.22479,31806.18166,31699.11405,31646.9467,31641.4887,31669.37347,31709.76804,31760.1794,31820.3823,31891.52972,31973.77005,32067.44563,32172.83259,32288.46645,32409.13393,32534.00384,32663.21524,32796.76671,32934.60026,33076.6477,33222.95181,33373.54575,33528.43639,33687.63044
179: regular customers,45674,45512.4737,45035.7818,44063.91465,42730.59115,41117.09216,39501.96147,37985.38011,36587.30618,35367.88601,34402.43446,33716.92962,33256.76174,32929.04588,32685.95289,32514.31587,32402.22458,32341.53429,32325.19755,32346.41999,32388.92326,32441.5675,32505.31381,32580.07217,32665.31959,32760.14921,32863.96899,32977.63262,33100.95778,33229.37937,33361.6004,33497.65687,33637.6372,33781.62582,33929.60468,34081.59529
180: regular customers,45674,44412.86316,42843.07503,41044.70721,39282.19641,37612.10401,36092.84426,34789.58115,33761.31739,33048.0428,32579.03602,32232.17658,31978.22479,31806.18434,31699.13649,31647.01505,31641.62674,31669.63374,31710.16442,31760.64163,31820.88793,31892.12034,31974.50062,32068.23386,32173.70861,32289.49946,32410.41046,32535.57696,32665.12408,32799.06568,32937.35366,33079.92591,33226.81345,33378.05011,33533.64288,33693.59847
181: regular customers,45674,45512.4737,45035.7818,44063.91465,42730.59115,41117.09216,39501.96147,37985.38011,36587.30618,35367.88601,34402.43446,33716.92962,33256.76174,32929.0441,32685.92964,32514.23518,32402.05125,32341.24821,32324.85181,32346.12536,32388.54597,32440.8377,32503.88463,32577.58875,32661.3696,32752.93386,32851.2384,32957.91457,33072.78683,33191.01337,33312.00183,33435.96275,33563.21168,33694.05701,33828.37363,33966.43058
182: regular customers,45674,44412.86316,42843.07503,41044.70721,39282.19641,37612.10401,36092.84426,34789.58115,33761.31739,33048.0428,32579.03602,32232.17658,31978.22479,31806.18166,31699.11405,31646.9467,31641.4887,31669.37347,31709.05465,31755.18662,31807.9888,31870.26762,31943.04522,32027.08536,32122.9012,32227.4151,32335.58216,32447.21685,32562.99268,32683.11106,32807.58248,32936.25358,33069.31023,33206.95334,33349.3405,33496.62129
183: regular customers,45674,45512.4737,45035.7818,44063.91465,42730.59115,41117.09216,39501.96147,37985.38011,36587.30618,35367.88601,34402.43446,33716.92962,33256.76174,32929.04588,32685.95337,32514.32065,32402.24081,32341.55027,32324.96587,32345.49828,32386.76787,32437.71819,32499.38423,32571.73942,32654.32129,32745.46773,32843.45538,32949.69118,33064.01279,33181.57962,33301.98683,33425.48841,33552.38999,33683.03628,33817.64173,33956.17994
184: regular customers,45674,44412.86316,42843.07503,41044.70721,39282.19641,37612.10401,36092.84426,34789.58115,33761.31739,33048.0428,32579.03602,32232.17658,31978.22479,31806.18434,31699.13701,31647.019,31641.63901,31669.63372,31709.31408,31755.10394,31807.29748,31868.96491,31941.23162,32024.73485,32120.14085,32224.23748,32332.15608,32443.64653,32559.25883,32679.31577,32803.88416,32932.91477,33066.49904,33204.85744,33348.1641,33496.58566
185: regular customers,45674,43857.27266,40691.97425,36092.6366,32065.31413,30215.18245,29339.9612,28914.13901,28628.14914,28447.56836,28334.39989,28254.47598,28207.7508,28194.95174,28210.52236,28249.81776,28307.69371,28382.72151,28473.43426,28577.49604,28692.81836,28820.18249,28959.22685,29108.95838,29268.33311,29436.59418,29613.60833,29798.75187,29991.35868,30190.77802,30396.41238,30606.82022,30818.70678,31031.95413,31246.64679,31462.86504
186: regular customers,45674,38837.10781,32924.28292,30128.00502,29020.60739,28507.25928,28184.43595,27984.35483,27853.02322,27758.52101,27701.8283,27677.54111,27684.13015,27717.51099,27771.83537,27844.98631,27935.0546,28039.60312,28157.47695,28287.03119,28427.05581,28577.5588,28738.50008,28909.22994,29088.71319,29276.04348,29470.42521,29671.19938,29876.33361,30082.69559,30290.27281,30499.14341,30709.43509,30921.25693,31134.69087,31349.81652
187: regular customers,45674,43857.27266,40691.97425,36092.6366,32065.31413,30215.18245,29339.9612,28914.13901,28628.14914,28447.56836,28334.39989,28254.47598,28207.75163,28194.99458,28210.72111,28250.31697,28308.62339,28384.14922,28475.38524,28580.19222,28696.37994,28824.62173,28964.59069,29115.38138,29276.0067,29445.52682,29623.28376,29809.08346,30002.39928,30202.56855,30408.9821,30620.98675,30835.50468,31051.52141,31269.11282,31488.35258
188: regular customers,45674,38837.10781,32924.28292,30128.00502,29020.60739,28507.25928,28184.43595,27984.35483,27853.02322,27758.52101,27701.8283,27677.54111,27684.1314,27717.55351,27772.01832,27845.42694,27935.93439,28041.068,28159.5136,28289.67643,28430.44736,28581.78524,28743.2732,28914.52545,29094.59555,29282.56652,29477.64372,29679.15368,29885.87375,30094.3205,30304.13905,30515.40368,30728.2315,30942.7187,31158.93626,31376.95221
189: regular customers,45674,43857.27266,40691.97425,36092.6366,32065.31413,30215.18245,29339.9612,28914.13901,28628.14914,28447.56836,28334.39989,28254.47598,28207.7508,28194.95174,28210.52236,28249.81776,28307.69371,28382.722,28473.43766,28577.49096,28692.74124,28819.96906,28958.83346,29108.35511,29267.35306,29434.99007,29611.23211,29795.59816,29987.50472,30186.34484,30391.54946,30601.16327,30812.1451,31024.58109,31238.60187,31454.32891
190: regular customers,45674,38837.10781,32924.28292,30128.00502,29020.60739,28507.25928,28184.43595,27984.35483,27853.02322,27758.52101,27701.8283,27677.54111,27684.13015,27717.51099,27771.83537,27844.98631,27935.05461,28039.51512,28156.79815,28285.33124,28424.09568,28573.36124,28733.17912,28902.93485,29081.61422,29268.31091,29462.1962,29662.63048,29866.37581,30071.31653,30277.52812,30485.10597,30694.21315,30905.00069,31117.59171,31332.10841
191: regular customers,45674,43857.27266,40691.97425,36092.6366,32065.31413,30215.18245,29339.9612,28914.13901,28628.14914,28447.56836,28334.39989,28254.47598,28207.75163,28194.99467,28210.72322,28250.32698,28308.64754,28384.14563,28475.2661,28579.85117,28695.71009,28823.56175,28963.11493,29113.52163,29273.82717,29442.98499,29620.31461,29805.54072,29998.42032,30198.34509,30404.73823,30616.80103,30831.22583,31047.42534,31265.53557,31485.69048
192: regular customers,45674,38837.10781,32924.28292,30128.00502,29020.60739,28507.25928,28184.43595,27984.35483,27853.02322,27758.52101,27701.8283,27677.54111,27684.1314,27717.55361,27772.02002,27845.43446,27935.9511,28041.03093,28158.92875,28288.06363,28427.55413,28577.65152,28738.02709,28908.32316,29087.64006,29275.07307,29469.82827,29671.21313,29877.20332,30084.71474,30293.77515,30504.50678,30717.08472,30931.6634,31148.36477,31367.30686
193: regular customers,45674,45538.00361,45164.354,44433.04638,43384.87254,42097.19164,40699.20412,39294.73431,37934.9119,36705.05575,35654.62395,34811.82967,34207.28999,33801.6246,33526.13821,33322.81078,33180.19826,33089.66213,33042.97104,33033.29493,33055.81149,33108.3392,33187.91551,33287.98642,33398.21997,33517.69572,33645.98471,33782.7034,33927.52713,34080.10864,34240.10625,34407.22299,34581.21853,34761.85827,34948.90506,35142.1373
194: regular customers,45674,44442.51864,42984.21671,41298.12155,39615.54731,38032.78647,36591.1106,35345.41333,34306.66372,33552.27297,33043.31526,32697.39016,32441.34937,32264.48722,32150.31012,32088.17586,32070.52276,32091.15892,32144.70298,32221.70997,32309.31606,32407.64865,32516.64861,32635.81416,32764.58928,32902.45578,33048.94254,33203.62971,33366.16119,33536.16262,33713.26938,33896.44356,34083.55402,34274.45861,34469.11388,34667.47872
195: regular customers,45674,45538.00361,45164.354,44433.04638,43384.87254,42097.19164,40699.20412,39294.73431,37934.9119,36705.05575,35654.62395,34811.82967,34207.28999,33801.6246,33526.13821,33322.81078,33180.19826,33089.66213,33042.97104,33033.29493,33055.81149,33108.3392,33187.91551,33287.98642,33398.21997,33517.69572,33645.98471,33782.7034,33927.52713,34080.10864,34240.10625,34407.22331,34581.22038,34761.86346,34948.91583,35142.1563
196: regular customers,45674,44442.51864,42984.21671,41298.12155,39615.54731,38032.78647,36591.1106,35345.41333,34306.66372,33552.27297,33043.31526,32697.39016,32441.34937,32264.48722,32150.31012,32088.17586,32070.52276,32091.15892,32144.70298,32221.70997,32309.31606,32407.64865,32516.64861,32635.81416,32764.58928,32902.45578,33048.94254,33203.62971,33366.16119,33536.16262,33713.26939,33896.44413,34083.55655,34274.46508,34469.12673,34667.50089
197: regular customers,45674,45538.00361,45164.354,44433.04638,43384.87254,42097.19164,40699.20412,39294.73431,37934.9119,36705.05575,35654.62395,34811.82967,34207.28999,33801.6246,33526.13821,33322.81078,33180.19826,33089.66213,33042.97104,33033.29493,33055.81149,33108.3392,33187.91551,33287.98642,33398.21997,33517.69572,33645.98471,33782.7034,33927.52713,34080.10864,34240.10625,34407.22299,34581.21853,34761.85827,34948.90506,35142.1373
198: regular customers,45674,44442.51864,42984.21671,41298.12155,39615.54731,38032.78647,36591.1106,35345.41333,34306.66372,33552.27297,33043.31526,32697.39016,32441.34937,32264.48722,32150.31012,32088.17586,32070.52276,32091.15892,32144.70298,32221.70997,32309.31606,32407.64865,32516.64861,32635.81416,32764.58928,32902.45578,33048.94254,33203.62971,33366.16119,33536.16262,33713.26938,33896.44356,34083.55402,34274.45861,34469.11388,34667.47872
199: regular customers,45674,45538.00361,45164.354,44433.04638,43384.87254,42097.19164,40699.20412,39294.73431,37934.9119,36705.05575,35654.62395,34811.82967,34207.28999,33801.6246,33526.13821,33322.81078,33180.19826,33089.66213,33042.97104,33033.29493,33055.81149,33108.3392,33187.91551,33287.98642,33398.21997,33517.69572,33645.98471,33782.7034,33927.52713,34080.10864,34240.10625,34407.22331,34581.22038,34761.86346,34948.91583,35142.1563
200: regular customers,45674,44442.51864,42984.21671,41298.12155,39615.54731,38032.78647,36591.1106,35345.41333,34306.66372,33552.27297,33043.31526,32697.39016,32441.34937,32264.48722,32150.31012,32088.17586,32070.52276,32091.15892,32144.70298,32221.70997,32309.31606,32407.64865,32516.64861,32635.81416,32764.58928,32902.45578,33048.94254,33203.62971,33366.16119,33536.16262,33713.26939,33896.44413,34083.55655,34274.46508,34469.12673,34667.50089
201: regular customers,45674,43994.15287,41313.9736,37503.4648,33618.85267,31231.13455,30049.26466,29423.3806,29086.11341,28858.42551,28724.98619,28651.25378,28608.87644,28598.86788,28615.62348,28656.16031,28717.99246,28798.71216,28894.21046,29002.05997,29121.05185,29251.4176,29392.70622,29544.08385,29704.71685,29873.85471,30050.83275,30235.0712,30426.08153,30623.3811,30826.51943,31035.11428,31248.85879,31467.46733,31690.666,31918.20949
202: regular customers,45674,38976.46513,33323.30436,30377.02301,29208.08675,28669.12865,28351.55891,28151.27371,28034.90854,27957.27801,27914.67266,27901.74461,27917.25351,27960.9546,28026.26661,28108.81361,28206.9752,28319.3632,28444.56239,28580.79111,28726.89572,28882.85429,29048.14266,29221.97008,29403.56887,29592.25661,29787.4377,29988.6018,30195.32893,30407.20383,30623.84238,30844.92741,31070.21498,31299.47971,31532.5056,31769.10288
203: regular customers,45674,43994.15287,41313.9736,37503.4648,33618.85267,31231.13455,30049.26466,29423.3806,29086.11341,28858.42551,28724.98619,28651.25378,28608.87644,28598.86788,28615.62348,28656.16031,28717.99246,28798.71216,28894.21046,29002.05997,29121.05185,29251.4176,29392.70622,29544.08385,29704.71685,29873.85471,30050.83275,30235.0712,30426.08153,30623.38177,30826.52491,31035.13308,31248.9026,31467.54931,31690.80017,31918.41056
204: regular customers,45674,38976.46513,33323.30436,30377.02301,29208.08675,28669.12865,28351.55891,28151.27371,28034.90854,27957.27801,27914.67266,27901.74461,27917.25351,27960.9546,28026.26661,28108.81361,28206.9752,28319.3632,28444.56239,28580.79111,28726.89572,28882.85429,29048.14266,29221.97008,29403.56887,29592.25661,29787.4377,29988.6018,30195.32903,30407.20572,30623.85085,30844.9508,31070.26419,31299.5668,31532.64331,31769.30446
205: regular customers,45674,43994.15287,41313.9736,37503.4648,33618.85267,31231.13455,30049.26466,29423.3806,29086.11341,28858.42551,28724.98619,28651.25378,28608.87644,28598.86788,28615.62348,28656.16031,28717.99246,28798.71216,28894.21046,29002.05997,29121.05185,29251.4176,29392.70622,29544.08385,29704.71685,29873.85471,30050.83275,30235.0712,30426.08153,30623.3811,30826.51943,31035.11428,31248.85879,31467.46733,31690.666,31918.20949
206: regular customers,45674,38976.46513,33323.30436,30377.02301,29208.08675,28669.12865,28351.55891,28151.27371,28034.90854,27957.27801,27914.67266,27901.74461,27917.25351,27960.9546,28026.26661,28108.81361,28206.9752,28319.3632,28444.56239,28580.79111,28726.89572,28882.85429,29048.14266,29221.97008,29403.56887,29592.25661,29787.4377,29988.6018,30195.32893,30407.20383,30623.84238,30844.92741,31070.21498,31299.47971,31532.5056,31769.10288
207: regular customers,45674,43994.15287,41313.9736,37503.4648,33618.85267,31231.13455,30049.26466,29423.3806,29086.11341,28858.42551,28724.98619,28651.25378,28608.87644,28598.86788,28615.62348,28656.16031,28717.99246,28798.71216,28894.21046,29002.05997,29121.05185,29251.4176,29392.70622,29544.08385,29704.71685,29873.85471,30050.83275,30235.0712,30426.08153,30623.38177,30826.52491,31035.13308,31248.9026,31467.54931,31690.80017,31918.41056
208: regular customers,45674,38976.46513,33323.30436,30377.02301,29208.08675,28669.12865,28351.55891,28151.27371,28034.90854,27957.27801,27914.67266,27901.74461,27917.25351,27960.9546,28026.26661,28108.81361,28206.9752,28319.3632,28444.56239,28580.79111,28726.89572,28882.85429,29048.14266,29221.97008,29403.56887,29592.25661,29787.4377,29988.6018,30195.32903,30407.20572,30623.85085,30844.9508,31070.26419,31299.5668,31532.64331,31769.30446
